-7700158.705619132,2972169.6884731767,
-7747604.0227302965,2861545.6111842846,
-7769560.117623054,2864689.34549378,
-7619802.4490417,3026276.365933193,
-7547750.367195437,3079109.6848046347,
-7780154.670278744,2905056.7677644365,
-7781388.616606481,2939258.314733648,
-7704873.707502978,3003894.271618731,
-7728093.694709563,2925619.825060404,
-7788827.398842736,2869502.4184831344,
-7846048.9255835805,2884465.5867043436,
-7808270.172155662,2905591.235304132,
-7747978.110153433,2861862.242948356,
-7807400.161409822,2875309.878658068,
-7473519.014729801,3131945.2703612274,
-7700294.934543589,2913833.061214158,
-7815047.233341098,2923963.782539059,
-7802797.128787565,2877304.7464731163,
-7640020.594430959,3007712.463458348,
-7697590.032820758,2910146.7157953703,
-7640926.184793794,2921504.8391947364,
-7742224.762468641,2982167.7022253624,
-7640011.809080056,2913147.6658165706,
-7834685.676613433,2905040.9370498606,
-7807197.39674608,2878062.379797163,
-7636463.100145679,3036817.5971830757,
-7567116.2540542185,3053386.210967913,
-7836305.599342256,2876629.6712608202,
-7794330.018154659,2927078.6195199555,
-7755642.961798484,2981054.221645652,
-7802029.018874637,2936886.7445383524,
-7703011.541953314,2969162.951852249,
-7695170.803392073,2905023.510785506,
-7619199.975534755,3027051.080687795,
-7655507.514278,3018735.212555198,
-7733329.97654914,2995887.6791765755,
-7723836.277186855,2989493.556188169,
-7654438.398637686,3012291.8831916,
-7682004.485102909,2948392.7233083923,
-7760720.094227124,2974983.305533586,
-7740285.01918414,2970701.9638358993,
-7582854.100159308,3061593.843738196,
-7795861.0359163135,2942596.756452742,
-7630648.433019483,3042827.379801546,
-7694016.853973413,2916562.9464241946,
-7780926.9027563045,2910136.007923396,
-7547550.658404129,3080171.6956496774,
-7740661.496789686,2897181.786702815,
-7813009.797681198,2864128.591601054,
-7629909.476287191,3043616.57854853,
-7733905.278857959,2964540.9871659447,
-7803237.552046006,2915392.6094028163,
-7578676.736246372,3035726.099430879,
-7715679.810363648,3004088.978448184,
-7779425.164577453,2859108.21324528,
-7673294.590238847,2998965.6588116013,
-7693241.910609836,3017082.9147007293,
-7691272.6560110105,2870690.4018144733,
-7678710.109636926,3001533.42009466,
-7839945.58323787,2886965.0789984195,
-7597171.660265663,3055304.097993931,
-7821672.925346936,2868467.985537161,
-7550057.46885721,3080346.2812939524,
-7803628.911414419,2862793.2152984245,
-7791352.290248586,2860461.8283486636,
-7799444.93531269,2919955.6184174735,
-7798403.280978805,2920942.011696737,
-7605394.713861982,3001059.8495905288,
-7776731.372782147,2860530.984007803,
-7671757.750316494,3020297.6935489876,
-7743084.114214409,2955973.4968865374,
-7740910.242651884,2907475.298570226,
-7633833.218434389,3011638.377017382,
-7813027.972769208,2927257.885624364,
-7666926.854247886,2970059.221162804,
-7700904.590921044,2872590.7655895487,
-7682580.6260115625,2986343.639314804,
-7757241.634887782,2940449.8702723384,
-7629339.165946073,3043900.97087391,
-7829506.774437303,2908709.898850675,
-7636098.54244062,3040664.8486786634,
-7811340.129205629,2897664.8833152344,
-7759267.78857542,2971134.255248711,
-7739671.190768329,2910438.5804432156,
-7792313.864249337,2870520.4050167403,
-7713219.178666089,3005849.151639723,
-7638194.528067973,2979045.6893786713,
-7597484.569828629,3052106.7434040676,
-7616847.768366254,2887887.9070160817,
-7658569.72600981,3017192.558045441,
-7683299.440831556,3003077.385168315,
-7618945.907253836,2883673.6607378214,
-7756381.001826031,2940902.8651235476,
-7680558.020853787,3016096.503351611,
-7632516.598469419,3040400.5649555987,
-7747409.246988265,2972309.1692958856,
-7771415.474364416,2961174.3129819194,
-7808292.288241468,2931311.8589897393,
-7731043.204795327,2932275.660073951,
-7777872.104614041,2939187.904455112,
-7758554.338873147,2857370.818356989,
-7664422.507413446,2967151.0386445094,
-7646846.102380349,2913815.3133222847,
-7767614.017480907,2925985.780589829,
-7700452.451335711,2970986.8623484955,
-7682159.446828876,2891238.707432295,
-7734394.163486928,2979935.7550454102,
-7724672.410112505,2915562.6460537417,
-7636095.704621701,2949591.7922047437,
-7827587.608130553,2909941.1810387084,
-7689075.585125404,3016892.835767636,
-7799716.606800963,2864635.718702072,
-7598421.975554862,3050746.470727222,
-7667865.991220514,3024162.7751272996,
-7808500.798879586,2931181.432234061,
-7704398.438324918,2991348.6351184663,
-7684241.889057067,2890496.07472904,
-7704801.604556707,2863702.0844026324,
-7663704.621692161,2879938.5254707127,
-7797928.794211652,2921441.106261853,
-7709756.54540747,2964729.024982425,
-7747595.435959062,2861548.428276488,
-7769528.020032471,2864734.195178495,
-7619450.09342726,3026780.09033939,
-7549138.064028219,3078228.600469599,
-7777038.242914732,2906783.2292917687,
-7782646.307506837,2938615.558082377,
-7703916.374020963,3005673.3115264233,
-7750628.565788559,2912475.835477678,
-7789182.087758561,2869361.4922180404,
-7836463.126319155,2889266.2743641674,
-7808009.3564598905,2905986.024240573,
-7751422.833637732,2860994.6232556347,
-7799135.749502158,2877180.3421002086,
-7548830.6867659455,3096818.64757288,
-7696220.661482311,2917305.7255104715,
-7818064.514968131,2922094.40348061,
-7803385.809533573,2876925.2054251116,
-7629482.802464158,3013147.765106561,
-7698471.434743779,2909789.083880618,
-7641073.895335314,2921311.0489698723,
-7747554.093692766,2979207.8764999826,
-7640121.890142089,2913048.996208658,
-7827637.555059033,2909726.6595025756,
-7807339.279090118,2878082.279701992,
-7635878.987592043,3037222.4966793577,
-7587301.527896207,3034799.6074296217,
-7836475.209683012,2876580.167546953,
-7792206.521228819,2928204.0296400874,
-7687815.149796439,3025834.808616341,
-7802536.836989609,2936477.184532432,
-7703479.011925191,2969372.8877874846,
-7693742.55635511,2906570.1184502086,
-7618964.378419435,3027286.3880688963,
-7643741.138981115,3025506.332552754,
-7652631.940849881,3044812.3980256664,
-7721726.976941587,2990305.530185214,
-7578530.698752914,3083626.1341407113,
-7681574.329893965,2948778.6413817047,
-7684611.164864167,3010900.500651515,
-7758937.116849736,2964696.7469058447,
-7579146.589116238,3058071.9829317257,
-7796289.100423169,2942476.8055609423,
-7630463.676948919,3042849.9612533813,
-7694146.940636617,2916511.8828321295,
-7781151.034002095,2910744.025592369,
-7547887.217618477,3079854.984649599,
-7733435.216020499,2900378.103720807,
-7811675.351044822,2864857.056833963,
-7630105.812123599,3043686.737260654,
-7733311.442543385,2964816.2739233556,
-7800605.844266222,2916613.339407484,
-7578337.043252073,3036054.3345913645,
-7715980.9892224185,3003920.358338687,
-7779446.794556558,2859091.6057693977,
-7674477.06226851,2998073.9962835084,
-7688730.954101111,3009665.590943006,
-7691776.4240623545,2870492.326237739,
-7737144.074183192,2969158.3036657795,
-7840229.402146071,2886848.258159623,
-7597076.456146511,3055318.418019722,
-7818390.535139905,2869360.793884051,
-7550618.60659603,3080442.0584141263,
-7803690.327181431,2862756.535409064,
-7792652.369027369,2860418.0025439733,
-7802683.121260083,2918000.5491892,
-7798631.427446851,2920788.6610240918,
-7605358.956335806,3001065.6405264707,
-7782620.535197695,2857495.8471775297,
-7692242.445428159,2999289.7766612293,
-7742229.334607108,2956480.704508367,
-7739379.132724282,2908124.521017977,
-7636065.974421107,3010002.173156076,
-7813626.667474203,2926977.879414367,
-7659177.7369592795,2976533.745412615,
-7701170.058700498,2872609.700834869,
-7704121.371223917,2972512.6869796254,
-7756772.0072844345,2940554.075289371,
-7629635.9828054495,3043734.942491655,
-7829284.853320901,2908940.361803294,
-7625975.094612921,3041651.125051382,
-7811171.715789834,2897615.980270176,
-7757834.188186234,2971721.00719314,
-7739674.974013328,2910573.920118432,
-7792250.702116031,2870563.4925030693,
-7715198.793538327,3004517.1094778706,
-7637207.114128914,2978957.294105659,
-7597130.80748038,3052382.78010466,
-7615785.0693643745,2888398.866300452,
-7680781.838585942,3004325.443397585,
-7689944.588551571,3000663.7924440596,
-7604515.115685089,2888879.0794863077,
-7756602.784978559,2940796.0618224028,
-7670809.128546993,3015841.3400559993,
-7631382.223559625,3041521.526416547,
-7752430.161465252,2969459.984469034,
-7781012.199458792,2956102.926545575,
-7809126.170556407,2930599.3526851656,
-7732628.242398368,2931806.3459033994,
-7768531.648230927,2956319.7795336274,
-7759052.4146635,2857066.721944811,
-7679493.752301807,2956443.231338526,
-7649892.978213146,2910194.8690701905,
-7772761.848268745,2921859.618057744,
-7700745.82911271,2971067.4372908636,
-7681472.668146232,2891618.6412437446,
-7737046.221837671,2978348.2358012227,
-7683038.14097119,2944535.6704252716,
-7640044.826376968,2948092.836177109,
-7824895.504304906,2911406.5152603406,
-7689997.586477617,3016552.853809442,
-7804592.525860757,2861469.4518798473,
-7597299.276757316,3051434.7845536177,
-7655202.520809264,3033972.2315144055,
-7807738.088850424,2931544.108323872,
-7705938.518190421,2990670.931244731,
-7684238.375100614,2890580.2047845577,
-7704831.981082497,2863905.5639942386,
-7663610.267222568,2879886.423556604,
-7798621.790700808,2921143.68121186,
-7704050.592246241,2966317.8744281866,
-7747614.250565949,2861562.969397223,
-7769560.917893384,2864684.794388225,
-7621851.4945144635,3025304.0733072273,
-7548683.3549402,3078668.3294086875,
-7777941.057274993,2906158.8510680143,
-7781370.549138685,2939211.8641471122,
-7702188.155803534,3006370.0057400186,
-7736701.545152612,2920320.6250487673,
-7788769.026575515,2869471.540660527,
-7835509.837892305,2889405.213840626,
-7809393.845338989,2904781.890396825,
-7747795.551933517,2862633.4100687588,
-7804031.9620319,2876399.519447268,
-7507783.651362776,3104104.8438357203,
-7698390.497081714,2916576.190446633,
-7814573.818389496,2924406.5917356648,
-7804879.818245963,2876217.4201210937,
-7636491.778381026,3007658.017804033,
-7693710.079386495,2911938.073745971,
-7641188.459304027,2921293.5075454065,
-7737286.719082205,2983124.82102174,
-7639691.929104099,2913296.003118311,
-7831308.1466363985,2908223.4229359156,
-7806425.79432807,2878738.3091293336,
-7636712.741914214,3036654.438231224,
-7591001.932353282,3037232.6238993118,
-7836480.343571432,2876548.1419859203,
-7795238.429299975,2926351.8506432655,
-7677066.888822136,3022707.1332778605,
-7802029.645107203,2936908.5911467774,
-7702587.848177135,2969312.099562505,
-7694505.916315917,2906185.0514614503,
-7619080.359051573,3027249.92821313,
-7654564.306113442,3020388.4015378035,
-7595919.444554924,3059773.3501140103,
-7721658.389296976,2991448.655145393,
-7661839.606469471,3008636.569319458,
-7682664.768291728,2947890.0298283207,
-7720844.72437165,2987561.6554003377,
-7736456.065713125,2975789.951789874,
-7513939.346745779,3099875.7149786614,
-7793144.855457656,2944165.7456010776,
-7630932.319386696,3042509.3865047474,
-7693776.209524398,2916707.3291973886,
-7767112.182856908,2918621.7400933695,
-7546637.9543562,3080792.9434124962,
-7732448.828306845,2900868.4672395443,
-7810426.001576687,2865023.385086802,
-7629837.264628376,3043734.1129368152,
-7733282.229886522,2964805.2062820336,
-7804121.284606512,2915142.3310663723,
-7579116.384115292,3035506.515478557,
-7715488.430215617,3004127.2901030327,
-7779409.760269053,2859101.9203233677,
-7670528.905050144,3000928.3763133814,
-7623118.320359218,3057049.5000396804,
-7691593.775170123,2870526.741352178,
-7706435.4993736725,2993303.4216708113,
-7840070.729407569,2886932.2113948185,
-7596177.401087977,3055885.1828832943,
-7823458.759971293,2866446.606069704,
-7546003.325172523,3083295.8198884283,
-7803685.786024957,2862742.0403069095,
-7793102.913808996,2860566.823179521,
-7797751.378461879,2920444.6659124414,
-7798599.736144961,2920868.290270827,
-7605840.147693591,3000693.607563628,
-7780502.556624117,2857615.480661675,
-7659679.461838712,3017814.6138973376,
-7742870.570512163,2956220.6803021342,
-7740454.7961113155,2907516.5435852855,
-7631789.707301178,3012354.971961131,
-7809833.466499355,2928818.84098178,
