-1.4370384768406857E7,-805539.5864492725,
-1.2806578028087698E7,474474.54388742085,
-1.3998659288557487E7,-469845.2770979697,
-1.2626486533621313E7,692810.7433936305,
-1.4041019392346252E7,-521772.8671574448,
-1.3508080479175229E7,29979.45855632795,
-1.3743389698593352E7,-145075.73055160025,
-1.396023633245214E7,-463963.48562542716,
-1.3000269612661995E7,441699.9445254581,
-1.4194635133766698E7,-757559.1870773928,
-1.2369991371179651E7,783989.7948423797,
-1.4595061679347066E7,-1204910.8693686423,
-1.4111072799340107E7,-514799.25659980695,
-1.4377938691725906E7,-1013207.6616239318,
-1.4390420807625536E7,-957467.9833223649,
-1.3739775131060325E7,-291829.94417161826,
-1.367270217185481E7,-167147.4212488846,
-1.3298115366296206E7,119159.92707291174,
-1.3973076847940724E7,-383454.973464335,
-1.4290805524906956E7,-891519.1477826629,
-1.3690085275132913E7,-188432.1524488968,
-1.4063556283259675E7,-457463.4808583761,
-1.3324379315134257E7,24753.949487640915,
-1.4069591528945522E7,-710862.3353698935,
-1.3337965562220884E7,8758.38978878756,
-1.4343903481128655E7,-956581.0950214611,
-1.3782029216447437E7,-390502.98220788327,
-1.3256835154872464E7,189478.8548334647,
-1.4256416330958793E7,-739765.0828396578,
-1.255199746826206E7,709707.498455082,
-1.4143682862800436E7,-578358.0718066908,
-1.4103345096907873E7,-504148.9496446912,
-1.3843324607152255E7,-258410.07060927016,
-1.3698416540852359E7,-300820.77857857407,
-1.282144273746534E7,363982.60404824896,
-1.4182654925899446E7,-615158.7868260777,
-1.4269475308741163E7,-745227.9374406583,
-1.374429048017561E7,-323949.77135554404,
-1.2630244304498926E7,689243.551605478,
-1.3326994338339204E7,61912.512819722084,
-1.4087378949124033E7,-481592.7308646978,
-1.2765902573304772E7,553156.0552483008,
-1.409573817112007E7,-602478.1271346892,
-1.4033289772315132E7,-423278.0393911859,
-1.216874504734831E7,942915.5667040719,
-1.3514755237426821E7,23583.647641342228,
-1.4218858220491296E7,-725159.6341782495,
-1.3567501207845956E7,-35476.27915183276,
-1.4403095070878582E7,-928435.54198841,
-1.2785998367835421E7,518948.8942673524,
-1.3756079331181917E7,-357445.8614090947,
-1.4073239830379123E7,-466063.76715343184,
-1.3287223220663344E7,118516.07244658112,
-1.3895603930474024E7,-326604.9723029366,
-1.3840898549608782E7,-287329.1882003041,
-1.3318431277034428E7,89667.71645433926,
-1.430828500900674E7,-690306.9916673887,
-1.394960229269678E7,-340259.3665125524,
-1.3573792224714018E7,-49012.239960472354,
-1.4364812338276343E7,-812592.2263799423,
-1.3715504454773301E7,-211999.07243708937,
-1.4154464903250106E7,-529690.9527232937,
-1.4395677872773895E7,-908210.2725537393,
-1.3711706469118323E7,-226575.5147389749,
-1.2710676909051225E7,659739.797482471,
-1.2767164210131818E7,419218.6490403801,
-1.4226587074220415E7,-693915.5343025755,
-1.4014451756782109E7,-504137.57676131313,
-1.3884425056004006E7,-305616.11864858726,
-1.4286752552073846E7,-926595.5976182498,
-1.4415722465235552E7,-961736.339198476,
-1.3744873790357532E7,-375899.82966652705,
-1.4041451286209593E7,-429233.5045539638,
-1.3691797673751486E7,-287669.2225269574,
-1.3687320029320408E7,-203845.0416206262,
-1.400386316365966E7,-459478.05795195396,
-1.3734359947312368E7,-277447.1810288204,
-1.4051168302145615E7,-565460.0574936651,
